game_date,location,attendance,inning,inning_top_bot,outs,score,batting,fielding,batting_team_norm,pitching_team_norm,inning_leadoff,is_pa,reached_base,runs_scored_half,event_category,total_bases,any_adv,is_walk,is_hbp,is_k,defensive_error,description,game_pbp_url,game_pbp_id
04/12/2026,,357,1,top,0,0-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,1,1,1,1,single,1,0,0,0,0,0,Moran singled to second base.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,1,top,1,0-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,1,other,0,0,0,0,0,0,Brant grounded out to 2b; Moran advanced to second.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,1,top,1,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,1,single,1,0,0,0,0,0,"Gauna singled up the middle, RBI; Moran scored.",https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,1,top,1,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,0,0,1,other,0,1,0,0,0,0,Gauna advanced to second on a passed ball.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,1,top,2,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,1,other,0,0,0,0,0,0,Lobliner flied out to lf; Gauna out at third lf to 3b.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,1,top,3,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,1,other,0,0,0,0,1,0,JA LEWIS struck out swinging.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,1,bot,1,1-0,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,ROGERS flied out to cf to left center.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,1,bot,2,1-0,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,HARMON grounded out to 3b.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,1,bot,3,1-0,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,Meidroth grounded out to 3b.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,2,top,1,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Springer flied out to lf.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,2,top,1,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,double,2,0,0,0,0,0,Martinez doubled to left field.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,2,top,2,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,GonzalezD flied out to cf.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,2,top,3,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,ESQUIVEL flied out to lf.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,2,bot,1,1-0,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,1,0,BURKE struck out swinging.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,2,bot,2,1-0,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,HARRIES grounded out to p.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,2,bot,3,1-0,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,Mestas grounded out to 3b.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,3,top,0,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,1,1,1,0,single,1,0,0,0,0,0,Moran singled up the middle.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,3,top,1,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Moran out at second c to ss.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,3,top,2,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Brant grounded out to p.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,3,top,2,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,double,2,0,0,0,0,0,LANDRY doubled down the lf line.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,3,top,3,1-0,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,GARRISON lined out to 1b.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,3,bot,1,1-0,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,1,other,0,0,0,0,1,0,KALLINGER struck out swinging.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,3,bot,2,1-1,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,1,single,1,0,0,0,0,0,"JA LEWIS singled through the right side, out at second rf to ss, RBI; LANDRY scored.",https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,3,bot,3,1-1,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,1,other,0,0,0,0,0,0,Gauna lined out to cf.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,top,1,1-1,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Lobliner grounded out to ss up the middle.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,top,1,1-1,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,double,2,0,0,0,0,0,Meidroth doubled to right center.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,top,1,1-1,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,hit_by_pitch,0,0,0,1,0,0,Springer hit by pitch.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,top,2,1-1,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,other,0,0,0,0,0,0,Martinez reached on a fielder's choice to shortstop; Springer out at second ss to 2b.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,top,2,1-1,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,double,2,0,0,0,0,0,ROGERS doubled to left field.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,top,3,1-1,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,"ROGERS out at second p to ss, picked off.",https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,bot,1,1-1,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,1,other,0,0,0,0,1,0,HARMON struck out swinging.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,bot,1,1-1,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,1,double,2,0,0,0,0,0,ESQUIVEL doubled to left center.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,bot,1,1-2,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,1,single,1,0,0,0,0,0,"BURKE singled to right field, RBI; ESQUIVEL scored.",https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,bot,2,1-2,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,1,other,0,0,0,0,0,0,HARRIES grounded out to 3b.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,4,bot,3,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,1,other,0,0,0,0,0,0,GonzalezD lined out to cf to left center.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,5,top,1,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Mestas lined out to lf to left center.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,5,top,1,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,double,2,0,0,0,0,0,Moran doubled to right field.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,5,top,2,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,1,0,Brant struck out swinging.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,5,top,3,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,1,0,LANDRY struck out swinging.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,5,bot,1,1-2,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,GARRISON grounded out to ss.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,5,bot,2,1-2,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,KALLINGER flied out to cf to right center.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,5,bot,3,1-2,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,Gauna grounded out to 3b.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,top,1,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Lobliner flied out to cf.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,top,2,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Meidroth flied out to rf to right center.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,top,2,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,other,0,0,0,0,0,0,JA LEWIS walked.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,top,2,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,other,0,0,0,0,0,0,ROGERS walked; JA LEWIS advanced to second.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,top,3,1-2,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,HARMON flied out to lf.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,bot,1,1-2,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,2,other,0,0,0,0,0,0,ESQUIVEL flied out to rf.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,bot,1,1-3,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,2,single,1,0,0,0,0,0,"BURKE singled up the middle, RBI; ROGERS advanced to third; JA LEWIS scored.",https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,bot,1,1-3,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,0,0,2,other,0,1,0,0,0,0,BURKE stole second.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
04/12/2026,,357,6,bot,1,1-3,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,2,hit_by_pitch,0,0,0,1,0,0,HARRIES hit by pitch.,https://stats.ncaa.org/contests/6522574/play_by_play,6522574
