game_date,location,attendance,inning,inning_top_bot,outs,score,batting,fielding,batting_team_norm,pitching_team_norm,inning_leadoff,is_pa,reached_base,runs_scored_half,event_category,total_bases,any_adv,is_walk,is_hbp,is_k,defensive_error,description,game_pbp_url,game_pbp_id
05/05/2026,,421,1,top,1,0-0,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,1,0,0,other,0,0,0,0,0,0,"Polasek,Daniel flied out to lf (0-1 K).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,top,1,0-0,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,1,1,0,walk,0,0,1,0,0,0,"Carney,Frankie walked (3-0 BBBB).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,top,2,0-0,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,1,0,0,other,0,0,0,0,1,0,"Reyes,Alonso struck out looking (2-2 BKFBK).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,top,3,0-0,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,1,0,0,other,0,0,0,0,0,0,"Schermer,Lucas grounded out to third base, 3b to 1b (3-1 BBBK).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,bot,0,0-0,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,1,1,1,1,walk,0,0,1,0,0,0,"Moran,CJ walked (3-2 KBBKBB).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,bot,0,0-0,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,1,1,double,2,0,0,0,0,0,"Mestas,Gage doubled to deep right field (0-0); Moran,CJ advanced from first base to third base.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,bot,1,0-0,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,0,1,other,0,0,0,0,0,0,"Gauna,Andrew grounded out to the infield, c to 1b (0-0).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,bot,2,0-0,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,0,1,other,0,0,0,0,1,0,"Gonzalez,Diego struck out swinging (0-2 KSS).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,bot,2,0-1,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,1,1,other,0,0,0,0,0,1,"Lobliner,Jayden reached on a throwing error throwing by ss by Fjelstad,Zach (E6) (3-2 KSBBB); Moran,CJ scored, unearned; Mestas,Gage advanced to third base.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,1,bot,3,0-1,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,0,1,other,0,0,0,0,1,0,"Brant,Phoenix struck out swinging (1-2 KBKS).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,top,0,0-1,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,0,0,0,other,0,0,0,0,0,0,"USD pitching change: McRoberts,Chaz replaces Sebek,Caleb.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,top,1,0-1,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,1,0,0,other,0,0,0,0,0,0,"Fjelstad,Zach lined out to third base (0-1 F).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,top,2,0-1,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,1,0,0,other,0,0,0,0,0,0,"Felsch,Rowan fouled out in third base side foul territory putout by c (2-2 BBFFF).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,top,2,0-1,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,1,1,0,hit_by_pitch,0,0,0,1,0,0,"FarmerIV,Tommy hit by pitch (1-0 BB).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,top,2,0-1,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,0,0,0,other,0,1,0,0,0,0,"FarmerIV,Tommy stole second base.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,top,3,0-1,UC Irvine Anteaters,San Diego Toreros,UC Irvine Anteaters,USD,0,1,0,0,other,0,0,0,0,0,0,"Crandall,Zach lined out to rf (1-1 KB).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,1,0-1,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,0,3,other,0,0,0,0,0,0,"Meidroth,Connor flied out to rf (1-0 B).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,1,0-1,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,1,3,walk,0,0,1,0,0,0,"Button,Nico walked (3-2 BKKBFFBB).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,1,0-2,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,1,3,double,2,0,0,0,0,0,"Martinez,Cade doubled down the left field line, RBI (0-1 K); Button,Nico scored from first base.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,1,0-2,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,0,0,3,other,0,0,0,0,0,0,"UCI pitching change: Grack,Tim replaces Luu,Brandon.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,1,0-2,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,0,0,3,other,0,0,0,0,0,1,"Martinez,Cade advanced to third base on an error by Grack,Tim (E1), on a failed pickoff attempt.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,2,0-3,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,0,3,other,0,1,0,0,0,0,"Moran,CJ sacrifice fly down the left field line putout by lf, RBI (1-0 B); Martinez,Cade scored.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,2,0-3,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,1,3,single,1,0,0,0,0,0,"Mestas,Gage singled through the left side of the infield (2-1 KBB).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,2,0-4,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,1,3,single,1,0,0,0,0,0,"Gauna,Andrew singled down the right field line, RBI (1-2 KBF); Mestas,Gage scored from first base.",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
05/05/2026,,421,2,bot,3,0-4,San Diego Toreros,UC Irvine Anteaters,USD,UC Irvine Anteaters,0,1,0,3,other,0,0,0,0,1,0,"Gonzalez,Diego struck out swinging (0-2 FSS).",https://stats.ncaa.org/contests/6437867/play_by_play,6437867
