game_date,location,attendance,inning,inning_top_bot,outs,score,batting,fielding,batting_team_norm,pitching_team_norm,inning_leadoff,is_pa,reached_base,runs_scored_half,event_category,total_bases,any_adv,is_walk,is_hbp,is_k,defensive_error,description,game_pbp_url,game_pbp_id
04/19/2026,,1087,1,top,0,0-0,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,1,1,1,1,single,1,0,0,0,0,0,"Knowles,Payton singled to left field (3-1 BBBK).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,top,1,0-0,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,1,other,0,1,0,0,0,0,"Rhein,Kenny sacrifice bunt to the pitcher, p to 1b (1-0 B); Knowles,Payton advanced to second base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,top,1,0-0,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,1,1,single,1,0,0,0,0,0,"Horner,Tyler singled to right field (1-1 KB); Knowles,Payton advanced to third base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,top,2,1-0,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,1,other,0,1,0,0,0,0,"Hale,Royce sacrifice fly down the right field line putout by rf, RBI (3-2 BSBBK); Knowles,Payton scored.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,top,3,1-0,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,1,other,0,0,0,0,0,0,"Beauchaine,Jake grounded out to short, ss to 1b (1-1 FB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,0,1-0,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,1,1,1,5,single,1,0,0,0,0,0,"Moran,CJ singled up the middle (0-0).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,0,1-1,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,5,triple,3,0,0,0,0,0,"Mestas,Gage tripled down the right field line, RBI (0-1 F); Moran,CJ scored from first base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,0,1-2,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,5,single,1,0,0,0,0,0,"Gauna,Andrew singled to center field, RBI (3-2 KBFBBF); Mestas,Gage scored.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,1,1-2,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,5,other,0,1,0,0,0,0,"Lobliner,Jayden sacrifice bunt to the infield, 3b to 1b (0-0); Gauna,Andrew advanced to second base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,1,1-3,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,5,other,0,0,0,0,0,1,"Meidroth,Connor reached on a throwing error throwing by ss by Rhein,Kenny (E6) (2-1 BBK); Gauna,Andrew scored from second base on play and error, unearned.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,2,1-3,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,5,other,0,0,0,0,0,0,"Martinez,Cade flied out to cf (0-0).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,2,1-5,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,5,home_run,4,0,0,0,0,0,"Gonzalez,Diego homered to deep right field, 3rd of season, 2RBI (3-2 KFBFBFB); Meidroth,Connor scored from first base, unearned.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,2,1-5,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,5,hit_by_pitch,0,0,0,1,0,0,"Howard,Aden hit by pitch (3-2 KBBBFB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,1,bot,3,1-5,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,5,other,0,0,0,0,0,0,"Greer,Jayton reached on a fielder's choice hit up the middle (0-0); Howard,Aden out at second base, 2b to ss.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,top,1,1-5,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,2,other,0,0,0,0,0,0,"Manale,Ryder grounded out to first base, 1b to p (0-0).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,top,2,1-5,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,2,other,0,0,0,0,1,0,"Cunnigan,Josh struck out swinging (3-2 BKBSBS).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,top,2,2-5,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,1,2,home_run,4,0,0,0,0,0,"Stinnett,Brandon homered to right center, 2nd of season, RBI (0-2 KFF).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,top,2,2-5,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,1,2,walk,0,0,1,0,0,0,"Stevenson,Jared walked (3-2 BSKBFBB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,top,2,3-5,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,1,2,double,2,0,0,0,0,0,"Knowles,Payton doubled to right center, RBI (1-0 B); Stevenson,Jared scored from first base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,top,3,3-5,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,2,other,0,0,0,0,0,0,"Rhein,Kenny flied out to cf (2-1 BKB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,bot,0,3-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,1,1,1,1,home_run,4,0,0,0,0,0,"Moran,CJ homered to deep right field, 6th of season, RBI (1-0 B).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,bot,1,3-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,1,other,0,0,0,0,0,0,"Mestas,Gage grounded out up the middle, ss to 1b (0-0).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,bot,1,3-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,1,walk,0,0,1,0,0,0,"Gauna,Andrew walked (3-2 SKBFBBB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,bot,2,3-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,1,other,0,0,0,0,0,0,"Gauna,Andrew out caught stealing at second base, c to 2b.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,bot,2,3-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,1,single,1,0,0,0,0,0,"Lobliner,Jayden singled through the right side of the infield (3-2 BSFBFB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,2,bot,3,3-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,1,other,0,0,0,0,1,0,"Meidroth,Connor struck out swinging (3-2 BBBKKFFS).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,top,1,3-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,1,other,0,0,0,0,0,0,"Horner,Tyler grounded out to the right side of the infield, 2b to 1b (0-1 K).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,top,1,3-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,1,1,hit_by_pitch,0,0,0,1,0,0,"Hale,Royce hit by pitch (2-2 FKBFBB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,top,1,3-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,1,1,double,2,0,0,0,0,0,"Beauchaine,Jake doubled to left center (3-0 BBB); Hale,Royce advanced from first base to third base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,top,2,4-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,1,other,0,1,0,0,0,0,"Manale,Ryder sacrifice fly to lf, RBI (0-0); Hale,Royce scored.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,top,3,4-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,1,other,0,0,0,0,0,0,"Cunnigan,Josh flied out to right center putout by cf (1-1 SB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,bot,0,4-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,0,0,0,other,0,0,0,0,0,0,"SU pitching change: Smith,Blake replaces Hagler,Micah.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,bot,1,4-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,0,other,0,0,0,0,0,0,"Martinez,Cade flied out to cf (2-0 BB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,bot,2,4-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,0,other,0,0,0,0,1,0,"Gonzalez,Diego struck out swinging (0-2 KSS).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,3,bot,3,4-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,0,other,0,0,0,0,1,0,"Howard,Aden struck out swinging (1-2 SFBS).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,top,0,4-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,1,1,1,1,other,0,0,0,0,0,1,"Stinnett,Brandon reached on a fielding error fielding by 2b by Gonzalez,Diego (E4) (1-2 KFB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,top,0,4-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,1,1,single,1,0,0,0,0,0,"Stevenson,Jared singled up the middle (1-2 KFB); Stinnett,Brandon advanced to second base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,top,0,4-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,0,0,1,other,0,0,0,0,0,0,"USD pitching change: Cody,Hayden replaces Palencia,Fernando.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,top,1,5-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,1,1,single,1,0,0,0,0,0,"Knowles,Payton singled up the middle, RBI (3-1 BBBF); Stinnett,Brandon scored from second base, unearned; Stevenson,Jared out at third base, cf to 3b; Knowles,Payton advanced to second base on the throw.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,top,2,5-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,1,other,0,0,0,0,0,0,"Rhein,Kenny flied out to lf (3-2 BBKBF).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,top,3,5-6,Seattle U Redhawks,San Diego Toreros,Seattle U Redhawks,USD,0,1,0,1,other,0,0,0,0,0,0,"Horner,Tyler grounded out to third base, 3b to 1b (0-1 F).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,bot,0,5-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,1,1,1,2,single,1,0,0,0,0,0,"Greer,Jayton singled to left center (0-1 K).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,bot,1,5-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,2,other,0,0,0,0,1,0,"Moran,CJ struck out swinging (2-2 BFBKFS).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,bot,2,5-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,0,2,other,0,0,0,0,0,0,"Mestas,Gage lined out to rf (2-0 BB).",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,bot,2,5-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,2,single,1,0,0,0,0,0,"Gauna,Andrew singled to right field (1-2 BKF); Greer,Jayton advanced to second base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
04/19/2026,,1087,4,bot,2,5-6,San Diego Toreros,Seattle U Redhawks,USD,Seattle U Redhawks,0,1,1,2,other,0,0,0,0,0,1,"Lobliner,Jayden reached on a fielding error fielding by 3b by Horner,Tyler (E5) (1-0 B); Greer,Jayton advanced to third base; Gauna,Andrew advanced to second base.",https://stats.ncaa.org/contests/6540019/play_by_play,6540019
