game_date,location,attendance,inning,inning_top_bot,outs,score,batting,fielding,batting_team_norm,pitching_team_norm,inning_leadoff,is_pa,reached_base,runs_scored_half,event_category,total_bases,any_adv,is_walk,is_hbp,is_k,defensive_error,description,game_pbp_url,game_pbp_id
04/11/2026,,236,4,bot,0,3-4,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,1,1,1,1,double,2,0,0,0,0,0,BURKE doubled to right center.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,4,bot,1,3-4,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,1,other,0,0,0,0,0,0,"VASELL grounded out to c, SAC, bunt3a BURKE advanced to third.",https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,4,bot,2,3-4,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,1,other,0,0,0,0,1,0,GARRISON struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,4,bot,2,3-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,1,double,2,0,0,0,0,0,"LANDRY doubled to left field, RBI3a BURKE scored.",https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,4,bot,3,3-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,1,other,0,0,0,0,0,0,ROGERS flied out to cf.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,5,top,0,3-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,1,1,1,2,single,1,0,0,0,0,0,Brant singled through the left side.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,5,top,1,3-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,2,other,0,0,0,0,0,0,Gauna lined out to cf to right center.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,5,top,1,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,2,home_run,4,0,0,0,0,0,"Lobliner homered to left field, 2 RBI3a Brant scored.",https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,5,top,2,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,2,other,0,0,0,0,0,0,Meidroth flied out to cf to right center.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,5,top,3,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,2,other,0,0,0,0,0,0,Springer grounded out to 2b.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,5,bot,1,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,JA LEWIS flied out to lf.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,5,bot,2,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,1,0,KALLINGER struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,5,bot,3,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,1,0,HARMON struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,6,top,0,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,1,1,1,0,other,0,0,0,0,0,0,Martinez walked.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,6,top,1,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,"GonzalezD grounded out to 3b, SAC, bunt3a Martinez advanced to second.",https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,6,top,2,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,"Martinez out at third c to 3b, caught stealing.",https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,6,top,3,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,1,0,Mestas struck out looking.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,6,bot,0,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,1,1,1,0,other,0,0,0,0,0,0,ESQUIVEL walked.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,6,bot,1,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,1,0,BURKE struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,6,bot,1,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,0,single,1,0,0,0,0,0,VASELL singled to second base3a ESQUIVEL advanced to second.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,6,bot,3,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,GARRISON grounded into double play 3b to 2b to 1b3a VASELL out on the play.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,top,0,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,1,1,1,0,other,0,0,0,0,0,0,Moran walked.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,top,1,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,"Moran out at second c to ss, caught stealing.",https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,top,1,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,double,2,0,0,0,0,0,Brant doubled to left field.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,top,2,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Gauna flied out to cf to left center.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,top,3,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Lobliner flied out to lf to left center.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,bot,1,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,LANDRY grounded out to 2b.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,bot,2,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,0,0,ROGERS grounded out to ss.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,bot,2,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,0,other,0,0,0,0,0,0,JA LEWIS walked.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,7,bot,3,5-5,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,0,other,0,0,0,0,1,0,KALLINGER struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,top,1,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Meidroth popped up to ss up the middle.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,top,2,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,1,0,Springer struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,top,2,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,1,0,other,0,0,0,0,0,0,Martinez walked.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,top,3,5-5,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,1,0,GonzalezD struck out looking.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,bot,0,5-6,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,1,1,1,2,home_run,4,0,0,0,0,0,"HARMON homered to left field, RBI.",https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,bot,0,5-6,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,2,double,2,0,0,0,0,0,ESQUIVEL doubled to right field.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,bot,1,5-6,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,2,other,0,0,0,0,1,0,BURKE struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,bot,2,5-6,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,2,other,0,0,0,0,0,0,VASELL grounded out to 3b.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,bot,2,5-7,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,1,2,triple,3,0,0,0,0,0,"GARRISON tripled to left center, RBI3a ESQUIVEL scored.",https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,8,bot,3,5-7,San Francisco Dons,San Diego Toreros,San Francisco Dons,USD,0,1,0,2,other,0,0,0,0,0,0,LANDRY flied out to cf.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,9,top,1,5-7,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,0,0,Mestas flied out to cf.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,9,top,2,5-7,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,1,0,Moran struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
04/11/2026,,236,9,top,3,5-7,San Diego Toreros,San Francisco Dons,USD,San Francisco Dons,0,1,0,0,other,0,0,0,0,1,0,Brant struck out swinging.,https://stats.ncaa.org/contests/6522573/play_by_play,6522573
