game_date,location,attendance,inning,inning_top_bot,outs,score,batting,fielding,batting_team_norm,pitching_team_norm,inning_leadoff,is_pa,reached_base,runs_scored_half,event_category,total_bases,any_adv,is_walk,is_hbp,is_k,defensive_error,description,game_pbp_url,game_pbp_id
04/14/2026,"Goodwin Field (Fullerton, CA)",955,1,top,1,0-0,San Diego Toreros,Cal St. Fullerton Titans,USD,Cal St. Fullerton Titans,0,1,0,0,other,0,0,0,0,0,0,Moran flied out to cf (1-1 BK).,https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,1,top,2,0-0,San Diego Toreros,Cal St. Fullerton Titans,USD,Cal St. Fullerton Titans,0,1,0,0,other,0,0,0,0,1,0,GonzalezD struck out looking (1-2 BKKK).,https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,1,top,3,0-0,San Diego Toreros,Cal St. Fullerton Titans,USD,Cal St. Fullerton Titans,0,1,0,0,other,0,0,0,0,0,0,Lobliner grounded out to p (1-2 SBS).,https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,1,bot,1,0-0,Cal St. Fullerton Titans,San Diego Toreros,Cal St. Fullerton Titans,USD,0,1,0,1,other,0,0,0,0,0,0,"Miller, N. flied out to cf (2-1 FBB).",https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,1,bot,2,0-0,Cal St. Fullerton Titans,San Diego Toreros,Cal St. Fullerton Titans,USD,0,1,0,1,other,0,0,0,0,0,0,"Contreras, P flied out to cf (3-1 BBBK).",https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,1,bot,2,0-1,Cal St. Fullerton Titans,San Diego Toreros,Cal St. Fullerton Titans,USD,0,1,1,1,home_run,4,0,0,0,0,0,"Kim, C. homered to right field, RBI (0-2 KF).",https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,1,bot,3,0-1,Cal St. Fullerton Titans,San Diego Toreros,Cal St. Fullerton Titans,USD,0,1,0,1,other,0,0,0,0,0,0,"Thomas, T. lined out to 3b (1-0 B).",https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,2,top,1,0-1,San Diego Toreros,Cal St. Fullerton Titans,USD,Cal St. Fullerton Titans,0,1,0,0,other,0,0,0,0,0,0,Meidroth flied out to cf (1-1 KB).,https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,2,top,2,0-1,San Diego Toreros,Cal St. Fullerton Titans,USD,Cal St. Fullerton Titans,0,1,0,0,other,0,0,0,0,0,0,Greer out at first 1b to p (0-2 FK).,https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,2,top,3,0-1,San Diego Toreros,Cal St. Fullerton Titans,USD,Cal St. Fullerton Titans,0,1,0,0,other,0,0,0,0,0,0,Martinez fouled out to 1b (2-1 BKB).,https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,2,bot,0,0-1,Cal St. Fullerton Titans,San Diego Toreros,Cal St. Fullerton Titans,USD,1,1,1,7,hit_by_pitch,0,0,0,1,0,0,"Kirchner, A. hit by pitch (1-1 FB).",https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,2,bot,0,0-2,Cal St. Fullerton Titans,San Diego Toreros,Cal St. Fullerton Titans,USD,0,1,1,7,double,2,0,0,0,0,0,"Wilkinson, B doubled to right center, RBI (0-0); Kirchner, A. scored.",https://stats.ncaa.org/contests/6544452/play_by_play,6544452
04/14/2026,"Goodwin Field (Fullerton, CA)",955,2,bot,0,0-2,Cal St. Fullerton Titans,San Diego Toreros,Cal St. Fullerton Titans,USD,0,0,0,7,other,0,1,0,0,0,0,"Wilkinson, B stole third.",https://stats.ncaa.org/contests/6544452/play_by_play,6544452
